ID,CREATED,TYPE,EMAIL_CAMPAIGN_ID,RECIPIENT,SENT_BY_CREATED,SENT_BY_ID
1de6ed82-38b1-4b62-bb51-9eac8b285bdd,2022-04-29 10:00:29.499 +0000,SENT,211423985,kira.furuichi@stitchindustries.com,2022-04-29 10:00:29.499 +0000,1de6ed82-38b1-4b62-bb51-9eac8b285bdd
7cf6b6ee-947b-3071-9cfb-4e325a9e80c9,2022-04-21 15:50:51.818 +0000,DELIVERED,210655975,kira.furuichi@stitchindustries.com,2022-04-21 15:47:53.067 +0000,37b01175-49a7-466b-8f40-f6e66ba85108
37b01175-49a7-466b-8f40-f6e66ba85108,2022-04-21 15:47:53.067 +0000,SENT,210655975,kira.furuichi@stitchindustries.com,2022-04-21 15:47:53.067 +0000,37b01175-49a7-466b-8f40-f6e66ba85108
a3947abf-1c81-3232-9e64-9863cda1bf6d,2022-03-31 15:23:42.301 +0000,DELIVERED,208603877,kira.furuichi@stitchindustries.com,2022-03-31 15:21:01.305 +0000,b51da100-690d-4010-a125-6dd6fa8e248e
b51da100-690d-4010-a125-6dd6fa8e248e,2022-03-31 15:21:01.305 +0000,SENT,208603877,kira.furuichi@stitchindustries.com,2022-03-31 15:21:01.305 +0000,b51da100-690d-4010-a125-6dd6fa8e248e
1b22fdd7-f01e-34e9-bb82-b00392d82a72,2022-03-01 07:02:56.996 +0000,DELIVERED,205320708,kira.furuichi@stitchindustries.com,2022-03-01 07:01:36.638 +0000,172bf1b6-d3d6-472e-9794-177967d26385
172bf1b6-d3d6-472e-9794-177967d26385,2022-03-01 07:01:36.638 +0000,SENT,205320708,kira.furuichi@stitchindustries.com,2022-03-01 07:01:36.638 +0000,172bf1b6-d3d6-472e-9794-177967d26385
d0e53981-2ec2-3b96-beeb-5f618f757b1c,2022-02-21 06:03:03.277 +0000,DELIVERED,204482441,kira.furuichi@stitchindustries.com,2022-02-21 06:01:06.256 +0000,1919bad4-b325-44e9-b7a9-6d436c47c48a
1919bad4-b325-44e9-b7a9-6d436c47c48a,2022-02-21 06:01:06.256 +0000,SENT,204482441,kira.furuichi@stitchindustries.com,2022-02-21 06:01:06.256 +0000,1919bad4-b325-44e9-b7a9-6d436c47c48a
6a19e51e-a8c7-3bc6-82f4-a36ed746afa6,2022-02-17 17:47:50.614 +0000,OPEN,204265529,kira.furuichi@stitchindustries.com,2022-02-17 17:45:17.465 +0000,7df2ffb9-5539-454d-a30f-ee0f24dc8b8b
3d33667a-59a1-3f5a-9dc4-2eff940c1028,2022-02-17 17:47:44.747 +0000,DELIVERED,204265529,kira.furuichi@stitchindustries.com,2022-02-17 17:45:17.465 +0000,7df2ffb9-5539-454d-a30f-ee0f24dc8b8b
7df2ffb9-5539-454d-a30f-ee0f24dc8b8b,2022-02-17 17:45:17.465 +0000,SENT,204265529,kira.furuichi@stitchindustries.com,2022-02-17 17:45:17.465 +0000,7df2ffb9-5539-454d-a30f-ee0f24dc8b8b
5dbd7c16-e563-3710-8bfb-7ec274e65aef,2022-01-13 15:31:17.782 +0000,OPEN,200558393,kira.furuichi@stitchindustries.com,2022-01-12 12:30:24.142 +0000,508d1198-9499-46eb-a68c-16f3c27b2a82
2a2ecbeb-9f76-335b-9b71-2954c3248c68,2022-01-12 15:47:11.748 +0000,OPEN,200558393,kira.furuichi@stitchindustries.com,2022-01-12 12:30:24.142 +0000,508d1198-9499-46eb-a68c-16f3c27b2a82
1c4131ec-93c1-392f-b3ff-f018af855a74,2022-01-12 12:31:48.631 +0000,DELIVERED,200558393,kira.furuichi@stitchindustries.com,2022-01-12 12:30:24.142 +0000,508d1198-9499-46eb-a68c-16f3c27b2a82
508d1198-9499-46eb-a68c-16f3c27b2a82,2022-01-12 12:30:24.142 +0000,SENT,200558393,kira.furuichi@stitchindustries.com,2022-01-12 12:30:24.142 +0000,508d1198-9499-46eb-a68c-16f3c27b2a82
688aa7d7-ce2c-3830-88dd-9fc483226ac2,2022-01-08 07:41:28.324 +0000,DELIVERED,200230956,kira.furuichi@stitchindustries.com,2022-01-08 07:40:06.640 +0000,9ac96c91-95fb-4f90-8222-800394e0ced1
9ac96c91-95fb-4f90-8222-800394e0ced1,2022-01-08 07:40:06.640 +0000,SENT,200230956,kira.furuichi@stitchindustries.com,2022-01-08 07:40:06.640 +0000,9ac96c91-95fb-4f90-8222-800394e0ced1
8c5e6317-71d4-3444-b745-58107e9f5450,2021-12-23 08:49:55.369 +0000,OPEN,198320582,kira.furuichi@stitchindustries.com,2021-12-22 08:00:24.846 +0000,bbf04df3-bbf4-49ff-abfc-23431605740a
0fb5d0dd-66af-35ed-ac27-40452bcf75cc,2021-12-23 08:49:54.908 +0000,OPEN,198351143,kira.furuichi@stitchindustries.com,2021-12-22 11:03:05.063 +0000,d846106f-6ffa-4be7-8f5b-c47a5f826036
9ea2976c-bf39-3b8d-ba8d-f8c6002a8a69,2021-12-22 11:04:25.709 +0000,DELIVERED,198351143,kira.furuichi@stitchindustries.com,2021-12-22 11:03:05.063 +0000,d846106f-6ffa-4be7-8f5b-c47a5f826036
d846106f-6ffa-4be7-8f5b-c47a5f826036,2021-12-22 11:03:05.063 +0000,SENT,198351143,kira.furuichi@stitchindustries.com,2021-12-22 11:03:05.063 +0000,d846106f-6ffa-4be7-8f5b-c47a5f826036
b79e4c45-2623-3f7e-8f07-add3a8387602,2021-12-22 08:01:47.601 +0000,DELIVERED,198320582,kira.furuichi@stitchindustries.com,2021-12-22 08:00:24.846 +0000,bbf04df3-bbf4-49ff-abfc-23431605740a
bbf04df3-bbf4-49ff-abfc-23431605740a,2021-12-22 08:00:24.846 +0000,SENT,198320582,kira.furuichi@stitchindustries.com,2021-12-22 08:00:24.846 +0000,bbf04df3-bbf4-49ff-abfc-23431605740a
e6212570-87d3-38d7-91cd-7efb00c3c6b8,2021-12-16 19:52:38.680 +0000,CLICK,195434179,kira.furuichi@stitchindustries.com,2021-12-15 18:15:30.029 +0000,c54282a3-aac3-4473-828b-68a2bb2b7949
5f02a564-eb08-3e04-be42-ec1497f8029e,2021-12-15 22:31:55.730 +0000,OPEN,195434179,kira.furuichi@stitchindustries.com,2021-12-15 18:15:30.029 +0000,c54282a3-aac3-4473-828b-68a2bb2b7949
d22f6802-f718-3b8f-804e-b4d3839575cd,2021-12-15 18:16:55.814 +0000,DELIVERED,195434179,kira.furuichi@stitchindustries.com,2021-12-15 18:15:30.029 +0000,c54282a3-aac3-4473-828b-68a2bb2b7949
c54282a3-aac3-4473-828b-68a2bb2b7949,2021-12-15 18:15:30.029 +0000,SENT,195434179,kira.furuichi@stitchindustries.com,2021-12-15 18:15:30.029 +0000,c54282a3-aac3-4473-828b-68a2bb2b7949
8f12aa00-7301-3578-93e6-1aaa5c36d0da,2021-12-10 03:14:30.514 +0000,DELIVERED,193444944,kira.furuichi@stitchindustries.com,2021-12-10 03:11:09.834 +0000,707cb98e-b024-4a44-abe2-352b0000c49b
707cb98e-b024-4a44-abe2-352b0000c49b,2021-12-10 03:11:09.834 +0000,SENT,193444944,kira.furuichi@stitchindustries.com,2021-12-10 03:11:09.834 +0000,707cb98e-b024-4a44-abe2-352b0000c49b
723fb0cf-251b-3e92-96fd-6b1830452d77,2021-12-09 21:33:39.779 +0000,DELIVERED,193344000,kira.furuichi@stitchindustries.com,2021-12-09 21:30:39.097 +0000,f28c10ec-d480-4b4d-b71a-42c7728289d0
f28c10ec-d480-4b4d-b71a-42c7728289d0,2021-12-09 21:30:39.097 +0000,SENT,193344000,kira.furuichi@stitchindustries.com,2021-12-09 21:30:39.097 +0000,f28c10ec-d480-4b4d-b71a-42c7728289d0
edc9d487-5996-3778-a4e9-7cf28dd2bd05,2021-12-09 19:35:00.360 +0000,DELIVERED,193300033,kira.furuichi@stitchindustries.com,2021-12-09 19:32:07.101 +0000,ad717fc4-faac-46ab-8bea-1a1999774e19
ad717fc4-faac-46ab-8bea-1a1999774e19,2021-12-09 19:32:07.101 +0000,SENT,193300033,kira.furuichi@stitchindustries.com,2021-12-09 19:32:07.101 +0000,ad717fc4-faac-46ab-8bea-1a1999774e19
ff5d2ffc-cdf3-30dc-b231-4c9ffd043ae6,2021-12-09 13:59:51.169 +0000,OPEN,193074735,kira.furuichi@stitchindustries.com,2021-12-09 08:17:44.398 +0000,e094d4ae-4d25-47da-82df-592eb68a2a22
87dce7ff-86da-3028-ab00-387befcecbd6,2021-12-09 13:59:30.990 +0000,OPEN,193074735,kira.furuichi@stitchindustries.com,2021-12-09 08:17:44.398 +0000,e094d4ae-4d25-47da-82df-592eb68a2a22
6d97ec0e-653a-3ad0-ad23-3f36cce54d17,2021-12-09 13:59:30.906 +0000,OPEN,192705082,kira.furuichi@stitchindustries.com,2021-12-08 12:57:31.803 +0000,b5e9b6fd-9072-4922-91db-154917818ff2
33d0d060-c588-367b-ad0f-d351baf98b36,2021-12-09 08:20:53.964 +0000,DELIVERED,193074735,kira.furuichi@stitchindustries.com,2021-12-09 08:17:44.398 +0000,e094d4ae-4d25-47da-82df-592eb68a2a22
e094d4ae-4d25-47da-82df-592eb68a2a22,2021-12-09 08:17:44.398 +0000,SENT,193074735,kira.furuichi@stitchindustries.com,2021-12-09 08:17:44.398 +0000,e094d4ae-4d25-47da-82df-592eb68a2a22
7efc8eb4-b15e-3329-b2ca-db20b1a45417,2021-12-09 03:18:24.385 +0000,DELIVERED,192989891,kira.furuichi@stitchindustries.com,2021-12-09 03:15:27.320 +0000,291b422e-5274-432d-9e41-45293d28f3d2
291b422e-5274-432d-9e41-45293d28f3d2,2021-12-09 03:15:27.320 +0000,SENT,192989891,kira.furuichi@stitchindustries.com,2021-12-09 03:15:27.320 +0000,291b422e-5274-432d-9e41-45293d28f3d2
ec32f574-f04b-3931-a918-96caa08dc584,2021-12-08 13:00:59.350 +0000,DELIVERED,192705082,kira.furuichi@stitchindustries.com,2021-12-08 12:57:31.803 +0000,b5e9b6fd-9072-4922-91db-154917818ff2
b5e9b6fd-9072-4922-91db-154917818ff2,2021-12-08 12:57:31.803 +0000,SENT,192705082,kira.furuichi@stitchindustries.com,2021-12-08 12:57:31.803 +0000,b5e9b6fd-9072-4922-91db-154917818ff2
9ff1a4c9-b65f-3799-b000-e3889e0ffb9d,2021-12-08 02:58:44.908 +0000,DELIVERED,192540160,kira.furuichi@stitchindustries.com,2021-12-08 02:54:26.761 +0000,e8ae4323-d670-448c-91e4-83a3ac27bb4b
e8ae4323-d670-448c-91e4-83a3ac27bb4b,2021-12-08 02:54:26.761 +0000,SENT,192540160,kira.furuichi@stitchindustries.com,2021-12-08 02:54:26.761 +0000,e8ae4323-d670-448c-91e4-83a3ac27bb4b
d98f7056-6648-3ffd-a950-150ec3a58c11,2021-12-07 12:35:04.633 +0000,DELIVERED,192189001,kira.furuichi@stitchindustries.com,2021-12-07 12:31:55.047 +0000,454f6ca1-d4c2-4a90-99d6-026b70da7b31
454f6ca1-d4c2-4a90-99d6-026b70da7b31,2021-12-07 12:31:55.047 +0000,SENT,192189001,kira.furuichi@stitchindustries.com,2021-12-07 12:31:55.047 +0000,454f6ca1-d4c2-4a90-99d6-026b70da7b31
91af143c-b050-31aa-93c3-5db9cf86132e,2021-12-07 02:39:28.579 +0000,DELIVERED,192091003,kira.furuichi@stitchindustries.com,2021-12-07 02:36:31.504 +0000,28f0df26-9c8f-4f11-a119-57b996998671
28f0df26-9c8f-4f11-a119-57b996998671,2021-12-07 02:36:31.504 +0000,SENT,192091003,kira.furuichi@stitchindustries.com,2021-12-07 02:36:31.504 +0000,28f0df26-9c8f-4f11-a119-57b996998671
f80d80e9-872d-39b9-8b74-d5633fff0c64,2021-12-06 14:34:08.903 +0000,OPEN,191667677,kira.furuichi@stitchindustries.com,2021-12-06 13:31:21.996 +0000,92318adb-b88b-41b2-8735-6ca1efda5580
1d4e07fa-582e-3d75-8898-d4cde8216fd9,2021-12-06 14:34:07.012 +0000,OPEN,191070441,kira.furuichi@stitchindustries.com,2021-12-05 16:00:05.910 +0000,994b91c4-53fd-44a4-abcc-b2e3e29ee5ae
8df7cdc0-0bf9-3add-a079-19c1b010ee33,2021-12-06 13:34:35.491 +0000,DELIVERED,191667677,kira.furuichi@stitchindustries.com,2021-12-06 13:31:21.996 +0000,92318adb-b88b-41b2-8735-6ca1efda5580
92318adb-b88b-41b2-8735-6ca1efda5580,2021-12-06 13:31:21.996 +0000,SENT,191667677,kira.furuichi@stitchindustries.com,2021-12-06 13:31:21.996 +0000,92318adb-b88b-41b2-8735-6ca1efda5580
4ae009e7-115f-3b01-9a77-a29699728b39,2021-12-05 16:01:25.875 +0000,DELIVERED,191070441,kira.furuichi@stitchindustries.com,2021-12-05 16:00:05.910 +0000,994b91c4-53fd-44a4-abcc-b2e3e29ee5ae
994b91c4-53fd-44a4-abcc-b2e3e29ee5ae,2021-12-05 16:00:05.910 +0000,SENT,191070441,kira.furuichi@stitchindustries.com,2021-12-05 16:00:05.910 +0000,994b91c4-53fd-44a4-abcc-b2e3e29ee5ae
d462d042-1121-34e6-8503-1c5dfc70cfb4,2021-11-28 18:44:01.422 +0000,OPEN,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
0dd51cd3-5114-361e-8f8f-f36d0dfc4265,2021-11-24 17:39:31.141 +0000,OPEN,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
52d6ed71-2aa4-3259-9103-ff18d4acbcc7,2021-11-22 12:36:47.019 +0000,OPEN,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
79f7e300-a4a9-32aa-99f7-ad5a23d73865,2021-11-19 18:44:26.084 +0000,DELIVERED,184886543,kira.furuichi@stitchindustries.com,2021-11-19 18:41:00.702 +0000,8fb2bcc8-5af4-46c0-b81e-ac958d7fdbcf
8fb2bcc8-5af4-46c0-b81e-ac958d7fdbcf,2021-11-19 18:41:00.702 +0000,SENT,184886543,kira.furuichi@stitchindustries.com,2021-11-19 18:41:00.702 +0000,8fb2bcc8-5af4-46c0-b81e-ac958d7fdbcf
d9e3cbf1-8c98-3bfc-bae5-e963a523dad7,2021-11-18 18:13:19.013 +0000,OPEN,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
c56354b0-620c-3f1b-bdf2-ce17abc41c91,2021-11-18 16:13:55.014 +0000,DELIVERED,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
88c7057c-966d-4ff6-a38e-90e1266cdc56,2021-11-18 16:08:55.204 +0000,SENT,184161421,kira.furuichi@stitchindustries.com,2021-11-18 16:08:55.204 +0000,88c7057c-966d-4ff6-a38e-90e1266cdc56
db35aa8a-f933-3dd8-a4de-40c36d020b38,2021-11-01 13:08:11.796 +0000,DELIVERED,170091581,kira.furuichi@stitchindustries.com,2021-11-01 13:05:06.936 +0000,178b6ff5-c8db-4ca5-8ef5-8e7d4f873000
178b6ff5-c8db-4ca5-8ef5-8e7d4f873000,2021-11-01 13:05:06.936 +0000,SENT,170091581,kira.furuichi@stitchindustries.com,2021-11-01 13:05:06.936 +0000,178b6ff5-c8db-4ca5-8ef5-8e7d4f873000
1d201d79-41bb-3f7c-a7ac-bb51d7f30ff8,2021-10-29 13:12:51.741 +0000,DELIVERED,176460771,kira.furuichi@stitchindustries.com,2021-10-29 13:09:55.391 +0000,1501b1e2-80d3-4146-9a1b-7c1b2b0e1ec7
1501b1e2-80d3-4146-9a1b-7c1b2b0e1ec7,2021-10-29 13:09:55.391 +0000,SENT,176460771,kira.furuichi@stitchindustries.com,2021-10-29 13:09:55.391 +0000,1501b1e2-80d3-4146-9a1b-7c1b2b0e1ec7
63d0435c-7bb3-37a9-8615-850c737bb657,2021-10-21 13:28:24.297 +0000,DELIVERED,173127962,kira.furuichi@stitchindustries.com,2021-10-21 13:26:36.231 +0000,4651cf57-fbdc-4fbf-ba33-3c19b629a176
4651cf57-fbdc-4fbf-ba33-3c19b629a176,2021-10-21 13:26:36.231 +0000,SENT,173127962,kira.furuichi@stitchindustries.com,2021-10-21 13:26:36.231 +0000,4651cf57-fbdc-4fbf-ba33-3c19b629a176
a157b0fc-5402-3ddb-983b-0778db3cea0d,2021-10-19 12:07:06.784 +0000,DELIVERED,172481986,kira.furuichi@stitchindustries.com,2021-10-19 12:04:41.522 +0000,5d218bd5-600a-42cf-969b-96b97a65a63b
5d218bd5-600a-42cf-969b-96b97a65a63b,2021-10-19 12:04:41.522 +0000,SENT,172481986,kira.furuichi@stitchindustries.com,2021-10-19 12:04:41.522 +0000,5d218bd5-600a-42cf-969b-96b97a65a63b
34709faa-3d0d-3ebf-a8f0-3c453f68375f,2021-10-15 12:02:51.447 +0000,DELIVERED,171068533,kira.furuichi@stitchindustries.com,2021-10-15 11:59:01.611 +0000,1c23cc9b-dffa-4620-819c-7d2ed4f29a28
1c23cc9b-dffa-4620-819c-7d2ed4f29a28,2021-10-15 11:59:01.611 +0000,SENT,171068533,kira.furuichi@stitchindustries.com,2021-10-15 11:59:01.611 +0000,1c23cc9b-dffa-4620-819c-7d2ed4f29a28
1da5adb3-bcaf-3d42-ba13-cd13ddd18122,2021-10-06 12:44:27.848 +0000,DELIVERED,167491220,kira.furuichi@stitchindustries.com,2021-10-06 12:41:07.756 +0000,f5b360ea-a7b5-48f4-946d-c00c6a76f865
f5b360ea-a7b5-48f4-946d-c00c6a76f865,2021-10-06 12:41:07.756 +0000,SENT,167491220,kira.furuichi@stitchindustries.com,2021-10-06 12:41:07.756 +0000,f5b360ea-a7b5-48f4-946d-c00c6a76f865
96d197c8-69a5-31bb-973f-3bd047fc64ad,2021-09-26 16:36:12.439 +0000,OPEN,162792685,kira.furuichi@stitchindustries.com,2021-09-23 14:38:25.812 +0000,eec84a85-f78f-49e4-b6e0-06479697d59e
1eca1631-9272-3b30-a8af-b1553ddb9f6e,2021-09-23 14:42:05.797 +0000,DELIVERED,162792685,kira.furuichi@stitchindustries.com,2021-09-23 14:38:25.812 +0000,eec84a85-f78f-49e4-b6e0-06479697d59e
eec84a85-f78f-49e4-b6e0-06479697d59e,2021-09-23 14:38:25.812 +0000,SENT,162792685,kira.furuichi@stitchindustries.com,2021-09-23 14:38:25.812 +0000,eec84a85-f78f-49e4-b6e0-06479697d59e
6dffd9e7-de09-3816-8fe6-4a4c481f9f1e,2021-09-16 13:43:42.208 +0000,OPEN,159874834,kira.furuichi@stitchindustries.com,2021-09-15 19:18:28.827 +0000,3ee0d035-bb27-455b-abc0-7ae2ca546270
30a1cf38-93be-34fa-86c3-5e6d8fef2476,2021-09-15 19:22:43.674 +0000,DELIVERED,159874834,kira.furuichi@stitchindustries.com,2021-09-15 19:18:28.827 +0000,3ee0d035-bb27-455b-abc0-7ae2ca546270
3ee0d035-bb27-455b-abc0-7ae2ca546270,2021-09-15 19:18:28.827 +0000,SENT,159874834,kira.furuichi@stitchindustries.com,2021-09-15 19:18:28.827 +0000,3ee0d035-bb27-455b-abc0-7ae2ca546270
d5e77acf-970d-3b3a-b3f2-a72d80b6e68e,2021-09-08 15:11:40.779 +0000,OPEN,157178589,kira.furuichi@stitchindustries.com,2021-09-08 15:07:17.870 +0000,2afb82c7-d6d9-458a-81ba-c96727286d84
3dcab0d9-4cbd-3978-82e0-3cf4ec998e24,2021-09-08 15:11:29.401 +0000,DELIVERED,157178589,kira.furuichi@stitchindustries.com,2021-09-08 15:07:17.870 +0000,2afb82c7-d6d9-458a-81ba-c96727286d84
2afb82c7-d6d9-458a-81ba-c96727286d84,2021-09-08 15:07:17.870 +0000,SENT,157178589,kira.furuichi@stitchindustries.com,2021-09-08 15:07:17.870 +0000,2afb82c7-d6d9-458a-81ba-c96727286d84
1369cc51-b417-365e-a5a1-9645a9b5847b,2021-09-04 16:34:40.175 +0000,OPEN,155308919,kira.furuichi@stitchindustries.com,2021-09-02 20:49:32.881 +0000,66a01ffe-9a99-42e3-94cd-8c60d9370ddc
2a998be9-32a9-3067-9649-3dd86d089255,2021-09-02 20:50:50.395 +0000,DELIVERED,155308919,kira.furuichi@stitchindustries.com,2021-09-02 20:49:32.881 +0000,66a01ffe-9a99-42e3-94cd-8c60d9370ddc
66a01ffe-9a99-42e3-94cd-8c60d9370ddc,2021-09-02 20:49:32.881 +0000,SENT,155308919,kira.furuichi@stitchindustries.com,2021-09-02 20:49:32.881 +0000,66a01ffe-9a99-42e3-94cd-8c60d9370ddc
619d9e95-bab3-3b67-8152-a8c8cfdc768e,2021-08-19 14:43:12.045 +0000,OPEN,150633143,kira.furuichi@stitchindustries.com,2021-08-18 16:52:48.988 +0000,1a8f5fda-c44b-4da3-bcd6-c2c6575f0a08
3e4ff79d-1af2-3b8b-b5d6-7158c0e484d4,2021-08-18 16:54:29.711 +0000,DELIVERED,150633143,kira.furuichi@stitchindustries.com,2021-08-18 16:52:48.988 +0000,1a8f5fda-c44b-4da3-bcd6-c2c6575f0a08
1a8f5fda-c44b-4da3-bcd6-c2c6575f0a08,2021-08-18 16:52:48.988 +0000,SENT,150633143,kira.furuichi@stitchindustries.com,2021-08-18 16:52:48.988 +0000,1a8f5fda-c44b-4da3-bcd6-c2c6575f0a08
1b12f717-c93f-3ae8-b913-c17e2dd2631a,2021-08-06 17:13:47.089 +0000,DELIVERED,147147625,kira.furuichi@stitchindustries.com,2021-08-06 17:09:33.085 +0000,104e47de-7483-4919-a82e-48ddfcb5e4a5
104e47de-7483-4919-a82e-48ddfcb5e4a5,2021-08-06 17:09:33.085 +0000,SENT,147147625,kira.furuichi@stitchindustries.com,2021-08-06 17:09:33.085 +0000,104e47de-7483-4919-a82e-48ddfcb5e4a5
20b9b72a-d89f-396d-9a3a-2e5889fdff80,2021-07-26 13:13:23.316 +0000,OPEN,143040635,kira.furuichi@stitchindustries.com,2021-07-23 15:27:54.221 +0000,b710b8aa-797e-474a-936b-5786719f375c
